Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_HB9574AA,PT_EC0263,ERR12322532;ILLUMINA;Paired;;ERX11699338;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757144,ERS17176832,11/29/2023,11/29/2023,ESC_HB9574AA,NA,23,ST23 Cplx,B1,NA,6,4,12,1,20,13,7
ESC_HB9575AA,PT_EC0279,ERR12322508;ILLUMINA;Paired;;ERX11699354;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757160,ERS17176848,11/29/2023,11/29/2023,ESC_HB9575AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_HB9576AA,PT_EC0292,ERR12322531;ILLUMINA;Paired;;ERX11699367;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757173,ERS17176861,11/29/2023,11/29/2023,ESC_HB9576AA,NA,117,,ABD,NA,20,45,41,43,5,32,2
ESC_HB9577AA,PT_EC0268,ERR12322520;ILLUMINA;Paired;;ERX11699343;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757149,ERS17176837,11/29/2023,11/29/2023,ESC_HB9577AA,NA,1049,ST155 Cplx,,NA,6,4,14,16,24,5,14
ESC_HB9579AA,PT_EC0288,ERR12322510;ILLUMINA;Paired;;ERX11699363;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757169,ERS17176857,11/29/2023,11/29/2023,ESC_HB9579AA,NA,939,,AxB1,NA,80,4,33,16,7,8,6
ESC_HB9586AA,PT_EC0265,ERR12322511;ILLUMINA;Paired;;ERX11699340;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757146,ERS17176834,11/29/2023,11/29/2023,ESC_HB9586AA,NA,973,,,NA,154,187,22,52,130,129,4
ESC_HB9587AA,PT_EC0285,ERR12322524;ILLUMINA;Paired;;ERX11699360;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757166,ERS17176854,11/29/2023,11/29/2023,ESC_HB9587AA,NA,540,,AxB1,NA,6,7,57,1,8,8,2
ESC_HB9588AA,PT_EC0262,ERR12322499;ILLUMINA;Paired;;ERX11699337;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757143,ERS17176831,11/29/2023,11/29/2023,ESC_HB9588AA,NA,101,ST101 Cplx,B1,NA,43,41,15,18,11,7,6
ESC_HB9589AA,PT_EC0272,ERR12322496;ILLUMINA;Paired;;ERX11699347;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757153,ERS17176841,11/29/2023,11/29/2023,ESC_HB9589AA,NA,409,,A,NA,10,11,1,1,71,8,6
ESC_HB9590AA,PT_EC0283,ERR12322529;ILLUMINA;Paired;;ERX11699358;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757164,ERS17176852,11/29/2023,11/29/2023,ESC_HB9590AA,NA,362,,D,NA,62,100,17,31,5,5,4
ESC_HB9591AA,PT_EC0290,ERR12322526;ILLUMINA;Paired;;ERX11699365;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757171,ERS17176859,11/29/2023,11/29/2023,ESC_HB9591AA,NA,541,ST522 Cplx,,NA,111,23,109,8,8,8,2
ESC_HB9592AA,PT_EC0260,ERR12322514;ILLUMINA;Paired;;ERX11699335;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757141,ERS17176829,11/29/2023,11/29/2023,ESC_HB9592AA,NA,1944,,,NA,83,23,4,181,80,1,42
ESC_HB9593AA,PT_EC0274,ERR12322530;ILLUMINA;Paired;;ERX11699349;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757155,ERS17176843,11/29/2023,11/29/2023,ESC_HB9593AA,NA,3057,,D,NA,290,54,55,324,35,40,223
ESC_HB9703AA,PT_EC0278,ERR12322516;ILLUMINA;Paired;;ERX11699353;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,Escherichia coli,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757159,ERS17176847,11/30/2023,11/29/2023,ESC_HB9703AA,NA,56,ST155 Cplx,B1,NA,6,4,4,18,24,5,14
ESC_HB9705AA,PT_EC0273,ERR12322527;ILLUMINA;Paired;;ERX11699348;SRA,,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,Escherichia coli,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757154,ERS17176842,11/30/2023,11/29/2023,ESC_HB9705AA,NA,14755,,AxB1,NA,6,4,4,16,43,18,1167
ESC_HB9706AA,PT_EC0271,ERR12322525;ILLUMINA;Paired;;ERX11699346;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,Escherichia coli,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757152,ERS17176840,11/30/2023,11/29/2023,ESC_HB9706AA,NA,1049,ST155 Cplx,,NA,6,4,14,16,24,5,14
ESC_HB9707AA,PT_EC0264,ERR12322515;ILLUMINA;Paired;;ERX11699339;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,Escherichia coli,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757145,ERS17176833,11/30/2023,11/29/2023,ESC_HB9707AA,NA,23,ST23 Cplx,B1,NA,6,4,12,1,20,13,7
ESC_HB9708AA,PT_EC0259,ERR12322521;ILLUMINA;Paired;;ERX11699334;SRA,,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,NATIONAL INSTITUTE OF HEALTH DR. RICARDO JORGE,Escherichia coli,,,,,,,,PRJEB54735,ERP139586,,SAMEA114757140,ERS17176828,11/30/2023,11/29/2023,ESC_HB9708AA,NA,5409,,B1,NA,6,29,32,16,9,13,2
ESC_HB9920AA,Ec_476242,traces-0ytYyxJ;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,12/4/2023,12/4/2023,ESC_HB9920AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_HB9921AA,Ec_473048-2,traces-0vqYeym;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,12/4/2023,12/4/2023,ESC_HB9921AA,NA,6332,ST23 Cplx,,NA,6,4,12,1,20,473,7
ESC_IB0905AA,Ec_C35,traces-0lgaIEp;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,12/12/2023,12/12/2023,ESC_IB0905AA,NA,88,ST23 Cplx,B1,NA,6,4,12,1,20,12,7
ESC_IB0906AA,Ec_475281,traces-0NiEmSG;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,12/12/2023,12/12/2023,ESC_IB0906AA,NA,69,ST69 Cplx,D,NA,21,35,27,6,5,5,4
ESC_IB0907AA,Ec_475819,traces-0bLymjK;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,12/12/2023,12/12/2023,ESC_IB0907AA,NA,11777,ST95 Cplx,B2,NA,37,38,19,37,17,911,26
ESC_IB1288AA,SH452542,traces-0iZRXDV;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Shigella sonnei,,,,,,,,,,,,,12/15/2023,12/15/2023,ESC_IB1288AA,NA,152,ST152 Cplx,B1,NA,11,63,7,1,14,7,7
ESC_IB3053AA,Ec_472826,"traces-0wIAFki;ILLUMINA;Paired;;NA;Uploaded,traces-0oxLVhL;ILLUMINA;Paired;;NA;Uploaded",Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/3/2024,1/3/2024,ESC_IB3053AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_IB3054AA,Ec_477808,"traces-0plIMLZ;ILLUMINA;Paired;;NA;Uploaded,traces-0OqJGFz;ILLUMINA;Paired;;NA;Uploaded",Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/3/2024,1/3/2024,ESC_IB3054AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_IB3055AA,Ec_478595,"traces-0KPvFee;ILLUMINA;Paired;;NA;Uploaded,traces-0JtrIVY;ILLUMINA;Paired;;NA;Uploaded",Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/3/2024,1/3/2024,ESC_IB3055AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_IB3056AA,Ec_480298,"traces-0RiESgL;ILLUMINA;Paired;;NA;Uploaded,traces-0oSJhdX;ILLUMINA;Paired;;NA;Uploaded",Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/3/2024,1/3/2024,ESC_IB3056AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_IB3057AA,Ec_480348,"traces-0KRBtXM;ILLUMINA;Paired;;NA;Uploaded,traces-0VkNpeC;ILLUMINA;Paired;;NA;Uploaded",Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/3/2024,1/3/2024,ESC_IB3057AA,NA,120,,B1,NA,49,4,44,9,11,35,7
ESC_IB3058AA,Ec_480851,"traces-0RoRxEG;ILLUMINA;Paired;;NA;Uploaded,traces-0tmFfmX;ILLUMINA;Paired;;NA;Uploaded",Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/3/2024,1/3/2024,ESC_IB3058AA,NA,2356,,,NA,129,354,13,13,30,14,13
ESC_IB6189AA,Ec_480845_1,traces-0kskOGD;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/22/2024,1/22/2024,ESC_IB6189AA,NA,28,ST28 Cplx,ABD,NA,13,21,13,22,17,14,15
ESC_IB6191AA,Ec_480845-18,traces-0vHlWWa;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/22/2024,1/22/2024,ESC_IB6191AA,NA,73,ST73 Cplx,B2,NA,36,24,9,13,17,11,25
ESC_IB6192AA,Ec_475529,traces-0ymAiiK;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/22/2024,1/22/2024,ESC_IB6192AA,NA,12,ST12 Cplx,B2,NA,13,13,9,13,16,10,9
ESC_IB6193AA,Ec_484502,traces-0QKFnQn;ILLUMINA;Paired;;NA;Uploaded,Human,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/22/2024,1/22/2024,ESC_IB6193AA,NA,404,ST14 Cplx,,NA,14,14,10,14,17,7,74
ESC_IB6249AA,Ec_485156-1,traces-0tqQerh;ILLUMINA;Paired;;NA;Uploaded,Human,,,2024,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/24/2024,1/24/2024,ESC_IB6249AA,NA,224,,AxB1,NA,6,4,33,16,11,8,6
ESC_IB6250AA,Ec_485156-2,traces-0lHCxWo;ILLUMINA;Paired;;NA;Uploaded,Human,,,2024,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,1/24/2024,1/24/2024,ESC_IB6250AA,NA,224,,AxB1,NA,6,4,33,16,11,8,6
ESC_IB7442AA,Ec_86385,traces-0MwgWUO;ILLUMINA;Paired;;NA;Uploaded,Environment,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,2/5/2024,2/5/2024,ESC_IB7442AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_IB7476AA,Ec_86385,traces-0jlFGZg;ILLUMINA;Paired;;NA;Uploaded,Environment,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,2/5/2024,2/5/2024,ESC_IB7476AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_IB7637AA,Ec_486123-2,traces-0ECsWnL;ILLUMINA;Paired;;NA;Uploaded,Human,,,2024,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,2/12/2024,2/12/2024,ESC_IB7637AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_IB9641AA,IGC_RcoliRes_1.1,SRR28131311;ILLUMINA;Paired;;SRX23774879;SRA,Wild Animal,Rodent,Mus musculus; Lysogeny Broth,2020,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,Lisbon,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA1019258,SRP462258,,SAMN40183531,SRS20600389,3/2/2024,3/1/2024,ESC_IB9641AA,NA,602,ST446 Cplx,,NA,6,19,33,26,11,8,6
ESC_IB9642AA,IGC_RcoliRes_1.1,SRR28131312;ILLUMINA;Paired;;SRX23774878;SRA,Wild Animal,Rodent,Mus musculus; Lysogeny Broth,2020,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,Lisbon,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA1019258,SRP462258,,SAMN40183530,SRS20600388,3/2/2024,3/1/2024,ESC_IB9642AA,NA,602,ST446 Cplx,,NA,6,19,33,26,11,8,6
ESC_IB9643AA,K12 (substr. MG1655),SRR28131313;ILLUMINA;Paired;;SRX23774877;SRA,Human,Human,Homo sapiens; Lysogeny Broth,2023,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,Lisbon,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA1019258,SRP462258,,SAMN40183529,SRS20600387,3/2/2024,3/1/2024,ESC_IB9643AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_IB9644AA,K12 (substr. MG1655),SRR28131314;ILLUMINA;Paired;;SRX23774876;SRA,Human,Human,Homo sapiens; Lysogeny Broth,2023,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,Lisbon,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA1019258,SRP462258,,SAMN40183528,SRS20600386,3/2/2024,3/1/2024,ESC_IB9644AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_JB0931AA,Ec_PL121-1,traces-0JmwdOS;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/8/2024,3/8/2024,ESC_JB0931AA,NA,398,ST398 Cplx,,NA,64,7,1,1,8,8,6
ESC_JB0932AA,Ec_PL122-5,traces-0cniOjv;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/8/2024,3/8/2024,ESC_JB0932AA,NA,4417,,B1,NA,6,6,401,18,7,18,6
ESC_JB1421AA,Ec_PL54-1,traces-0sWKKQv;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/12/2024,3/12/2024,ESC_JB1421AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_JB1422AA,Ec_PL59-1,traces-0HviQzR;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/12/2024,3/12/2024,ESC_JB1422AA,NA,542,,A,NA,112,11,5,12,8,8,86
ESC_JB1423AA,Ec_PL62-3,traces-0yNpXkh;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/12/2024,3/12/2024,ESC_JB1423AA,NA,48,ST10 Cplx,A,NA,6,11,4,8,8,8,2
ESC_JB1424AA,Ec_PL63-5,traces-0BEtIKl;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/12/2024,3/12/2024,ESC_JB1424AA,NA,761,ST10 Cplx,,NA,10,11,5,8,8,8,2
ESC_JB1425AA,Ec_PL65-3,traces-0NSBVFm;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/12/2024,3/12/2024,ESC_JB1425AA,NA,58,ST155 Cplx,AxB1,NA,6,4,4,16,24,8,14
ESC_JB1426AA,Ec_PL66-2,traces-0XkPxbm;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/12/2024,3/12/2024,ESC_JB1426AA,NA,6745,,,NA,58,53,231,140,1,434,2
ESC_JB1427AA,Ec_PL67-1,traces-0SHuqjW;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/12/2024,3/12/2024,ESC_JB1427AA,NA,5229,ST101 Cplx,,NA,43,41,15,18,11,7,44
ESC_JB1599AA,Ec_PL123-5,traces-0UQWiWe;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1599AA,NA,2345,ST10 Cplx,,NA,10,7,4,12,8,18,2
ESC_JB1600AA,Ec_PL126-3,traces-0ZwEBFT;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1600AA,NA,15640,ST10 Cplx,A,NA,64,11,1,8,8,8,2
ESC_JB1601AA,Ec_PL128-6,traces-0bMfraj;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1601AA,NA,15640,ST10 Cplx,A,NA,64,11,1,8,8,8,2
ESC_JB1602AA,Ec_PL129-4,traces-0VnFLJG;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1602AA,NA,15640,ST10 Cplx,A,NA,64,11,1,8,8,8,2
ESC_JB1603AA,Ec_PL130-3,traces-0Yesjfz;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1603AA,NA,101,ST101 Cplx,B1,NA,43,41,15,18,11,7,6
ESC_JB1604AA,Ec_PL131-2,traces-0vfHAXP;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1604AA,NA,1178,ST165 Cplx,A,NA,10,27,5,8,12,1,2
ESC_JB1605AA,Ec_PL132-3,traces-0lWotIO;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1605AA,NA,218,ST10 Cplx,A,NA,10,11,4,12,8,8,2
ESC_JB1606AA,Ec_PL133-2,traces-0GCVLYw;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1606AA,NA,1148,,B1,NA,6,95,3,18,11,7,14
ESC_JB1607AA,Ec_PL134-4,traces-0CKtHfJ;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1607AA,NA,744,ST10 Cplx,,NA,10,11,135,8,8,8,2
ESC_JB1608AA,Ec_PL135-2,traces-0lwLSQt;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1608AA,NA,1114,ST165 Cplx,A,NA,10,27,5,10,12,1,2
ESC_JB1609AA,Ec_PL137-2,traces-0jiKgse;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1609AA,NA,744,ST10 Cplx,,NA,10,11,135,8,8,8,2
ESC_JB1610AA,Ec_PL138-2,traces-0EOpklU;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/13/2024,3/13/2024,ESC_JB1610AA,NA,2067,ST20 Cplx,,NA,6,95,3,18,11,122,2
ESC_JB1666AA,Ec_FL24-2,traces-0HgNNZY;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2023,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/14/2024,3/14/2024,ESC_JB1666AA,NA,2973,,,NA,6,95,158,56,11,8,41
ESC_JB1667AA,Ec_PeL11-6,traces-0TxmZlQ;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/14/2024,3/14/2024,ESC_JB1667AA,NA,162,ST469 Cplx,AxB1,NA,9,65,5,1,9,13,6
ESC_JB1770AA,Ec_PeL3-2,traces-0GVkNfL;ILLUMINA;Paired;;NA;Uploaded,Livestock,,,2022,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Doutor Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,3/15/2024,3/15/2024,ESC_JB1770AA,NA,15642,ST206 Cplx,AxB1,NA,6,7,5,1,1539,18,2
